ZdAId;ZdAVersion;ZdACreated;ZdAChanged;ZdAName;ZdAXEpsg2154;ZdAYEpsg2154;ZdCId;ZdAType;ZdAPostalRegion;ZdATown,
44766;44766-64859;2014-12-29T16:31:51+01:00;2021-10-11T16:54:12+02:00;Rue du Moulle;622265;6870506;64859;onstreetBus;78431;Morainvilliers,
54190;54190-65354;2014-12-29T16:31:51+01:00;2021-10-11T16:53:16+02:00;Chemin Vert;622645;6874543;65354;onstreetBus;78140;Chapet,
42891;42891-1272513;2014-12-29T16:31:51+01:00;2021-10-11T16:53:08+02:00;EDF;629239;6871569;481026;onstreetBus;78123;Carrières-sous-Poissy,
54184;1191085-1191083;2014-12-29T01:00:00+01:00;2021-10-11T16:52:52+02:00;Fonceaux;630701;6876645;65777;onstreetBus;78015;Andrésy,
54396;54396-65808;2014-12-29T16:31:51+01:00;2021-10-11T16:36:54+02:00;Petites Terres;627168;6876836;65808;onstreetBus;78624;Triel-sur-Seine,
54394;54394-66355;2014-12-29T16:31:51+01:00;2021-10-11T16:36:48+02:00;Frères Leiris;628282;6877594;66355;onstreetBus;78624;Triel-sur-Seine,
54388;54388-65717;2014-12-29T16:31:51+01:00;2021-10-11T16:36:34+02:00;Ferme Joyeuse;628684;6876735;65717;onstreetBus;78138;Chanteloup-les-Vignes,
54387;54387-65747;2014-12-29T16:31:51+01:00;2021-10-11T16:36:29+02:00;Cimetière;627048;6876635;65747;onstreetBus;78624;Triel-sur-Seine,
43016;43016-65611;2014-12-29T16:31:51+01:00;2021-10-11T16:35:42+02:00;Foyer;609467;6875921;65611;onstreetBus;78501;Porcheville,
54365;1146313-1146314;2014-12-29T01:00:00+01:00;2021-10-11T16:35:30+02:00;Rue du Stade;630839;6871300;64917;onstreetBus;78498;Poissy,
46642;46642-1293140;2014-12-29T16:31:51+01:00;2021-10-11T16:35:27+02:00;Ernest Lavisse;630576;6870022;64791;onstreetBus;78498;Poissy,
54367;54367-1292242;2014-12-29T16:31:51+01:00;2021-10-11T16:35:26+02:00;Simonet;631159;6870818;64888;onstreetBus;78498;Poissy,
54354;54354-64785;2014-12-29T16:31:51+01:00;2021-10-11T16:35:00+02:00;Orée du Bois;630713;6870004;64785;onstreetBus;78498;Poissy,
54349;54349-64827;2014-12-29T16:31:51+01:00;2021-10-11T16:34:36+02:00;Foch - Justice;630391;6870359;64827;onstreetBus;78498;Poissy,
46643;46643-1293140;2014-12-29T16:31:51+01:00;2021-10-11T16:34:26+02:00;Grande Ceinture;630520;6870043;64791;onstreetBus;78498;Poissy,
54334;54334-64868;2014-12-29T16:31:51+01:00;2021-10-11T16:33:27+02:00;Sainte Anne;630842;6870691;64868;onstreetBus;78498;Poissy,
54327;54327-64955;2014-12-29T16:31:51+01:00;2021-10-11T16:33:06+02:00;Les Feugères;624500;6871665;64955;onstreetBus;78466;Orgeval,
54321;54321-66134;2014-12-29T16:31:51+01:00;2021-10-11T16:31:58+02:00;Julia;631272;6878118;66134;onstreetBus;78382;Maurecourt,
46787;46787-1516292;2014-12-29T16:31:51+01:00;2021-10-11T16:31:54+02:00;Rue de Choisy;631698;6877896;66094;onstreetBus;78382;Maurecourt,
43980;1299481-1299482;2014-12-29T01:00:00+01:00;2021-10-11T16:31:44+02:00;Hôtel de Ville;607536;6877549;65997;onstreetBus;78335;Limay,
57187;57187-65954;2014-12-29T16:31:51+01:00;2021-10-11T16:31:21+02:00;Tilleuls;616538;6877480;65954;onstreetBus;78327;Juziers,
42528;1272603-1272604;2014-12-29T01:00:00+01:00;2021-10-11T16:30:19+02:00;Moulin à vent;613562;6877122;65846;onstreetBus;78267;Gargenville,
42816;42816-66721;2014-12-29T16:31:51+01:00;2021-10-11T16:30:07+02:00;Damply;614750;6882726;66721;onstreetBus;78317;Jambville,
421006;745556-745558;2016-01-07T20:56:40+01:00;2021-10-11T16:29:18+02:00;Flora Tristan;628227;6871374;421007;onstreetBus;78123;Carrières-sous-Poissy,
421010;1298503-1298504;2016-01-07T01:00:00+01:00;2021-10-11T16:29:17+02:00;Saint-Louis;628091;6871861;421011;onstreetBus;78123;Carrières-sous-Poissy,
420988;745470-1335411;2016-01-07T20:54:44+01:00;2021-10-11T16:29:07+02:00;Parc Provence;627911;6871190;420989;onstreetBus;78123;Carrières-sous-Poissy,
58264;1293188-1293189;2014-12-29T01:00:00+01:00;2021-10-11T16:28:43+02:00;Maurice Evrard;628390;6871568;64946;onstreetBus;78123;Carrières-sous-Poissy,
57276;57276-71653;2014-12-29T16:31:51+01:00;2021-10-11T16:15:52+02:00;Emile Roux;660745;6860951;71653;onstreetBus;94033;Fontenay-sous-Bois,
57464;57464-72714;2014-12-29T16:31:51+01:00;2021-10-11T15:53:31+02:00;Eglise Saint-Charles;659385;6871937;72714;onstreetBus;93007;Le Blanc-Mesnil,
54143;54143-71613;2014-12-29T16:31:51+01:00;2021-10-11T13:23:35+02:00;Eglise;657252;6860202;71613;onstreetBus;94067;Saint-Mandé,
42906;42906-67771;2014-12-29T16:31:51+01:00;2021-10-11T13:17:29+02:00;Eglise;670684;6853647;67771;onstreetBus;77373;Pontault-Combault,
50229;50229-69944;2014-12-29T16:31:51+01:00;2021-10-06T16:53:14+02:00;Ecoles;662140;6852780;69944;onstreetBus;94011;Bonneuil-sur-Marne,
42836;1332907-1332906;2014-12-29T01:00:00+01:00;2021-10-06T12:12:04+02:00;Denfert-Rochereau;652387;6870661;72308;onstreetBus;93066;Saint-Denis,
45531;1008494-1147030;2014-12-29T01:00:00+01:00;2021-10-06T11:56:07+02:00;Angélique Compoint - Porte de Montmartre;651479;6866627;72081;onstreetTram;75118;Paris 18e,
58598;58598-1332842;2014-12-29T16:31:51+01:00;2021-10-06T11:52:32+02:00;Tourlaque;651171;6865460;71464;onstreetBus;75118;Paris 18e,
50231;50231-69922;2014-12-29T16:31:51+01:00;2021-10-06T11:05:56+02:00;Montaigne;662234;6852545;69922;onstreetBus;94011;Bonneuil-sur-Marne,
47420;1306893-1332722;2014-12-29T01:00:00+01:00;2021-10-05T16:00:54+02:00;Marché de Rungis - Pondorly;652156;6851122;482757;onstreetBus;94065;Rungis,
47706;47706-1332696;2014-12-29T16:31:51+01:00;2021-10-05T15:53:10+02:00;Collège Romain Rolland;648503;6854893;482756;onstreetBus;92007;Bagneux,
45914;45914-1332622;2014-12-29T16:31:51+01:00;2021-10-05T14:21:56+02:00;Lycée Darius Milhaud - Benoit Malon;652176;6856165;482753;onstreetBus;94043;Le Kremlin-Bicêtre,
50747;50747-72152;2014-12-29T16:31:51+01:00;2021-10-05T12:47:18+02:00;Mairie;647883;6868039;72152;onstreetBus;92004;Asnières-sur-Seine,
43829;43829-965595;2014-12-29T16:31:51+01:00;2021-10-05T12:46:42+02:00;Louise Michel;658993;6867048;72453;onstreetBus;93008;Bobigny,
51035;51035-63009;2014-12-29T16:31:51+01:00;2021-10-05T12:45:48+02:00;Les Fleurs;652560;6845225;63009;onstreetBus;91479;Paray-Vieille-Poste,
50720;880412-880413;2014-12-29T01:00:00+01:00;2021-10-05T12:13:13+02:00;Gabriel Péri / Jean Jaurès;655967;6855055;70275;onstreetBus;94081;Vitry-sur-Seine,
417834;700465-1455143;2015-06-01T02:00:00+02:00;2021-10-04T19:26:49+02:00;Louis Pergaud;646416;6854690;70131;onstreetBus;92023;Clamart,
50655;50655-1332203;2014-12-29T16:31:51+01:00;2021-10-04T18:43:57+02:00;Aristide Briand;648010;6866171;71531;onstreetBus;92044;Levallois-Perret,
46092;46092-72603;2014-12-29T16:31:51+01:00;2021-10-04T17:49:52+02:00;Collège Frederico Garcia Lorca;654180;6869632;72603;onstreetBus;93066;Saint-Denis,
424544;801881-1332083;2016-09-29T23:13:30+02:00;2021-10-04T16:37:27+02:00;Halage;606488;6878536;478856;onstreetBus;78335;Limay,
463352;1026835-71158;2019-01-30T01:00:00+01:00;2021-10-04T16:27:31+02:00;Avenue Émile Zola;648187;6860999;71158;onstreetBus;75115;Paris 15e,
463837;1033993-1208867;2019-02-19T01:00:00+01:00;2021-09-22T23:24:48+02:00;Pierre Curie;649583;6869011;479900;onstreetBus;92004;Asnières-sur-Seine,
44800;44800-71085;2014-12-29T16:31:51+01:00;2021-09-22T23:24:48+02:00;Saint-Marcel - Jeanne D'Arc;652773;6860013;71085;onstreetBus;75105;Paris 5e,
54149;54149-66417;2014-12-29T16:31:51+01:00;2021-09-17T12:50:47+02:00;Reinebourg;646508;6879518;66417;onstreetBus;95574;Saint-Prix,
49058;49058-66313;2014-12-29T16:31:51+01:00;2021-09-17T12:50:46+02:00;Mairie;645985;6878772;66313;onstreetBus;95574;Saint-Prix,
54174;54174-1287312;2014-12-29T16:31:51+01:00;2021-09-17T12:50:32+02:00;Parc des Tuileries;648199;6877995;66147;onstreetBus;95369;Margency,
54410;54410-65215;2014-12-29T16:31:51+01:00;2021-09-17T12:45:17+02:00;Volembert;645784;6873438;65215;onstreetBus;95018;Argenteuil,
54503;54503-65424;2014-12-29T16:31:51+01:00;2021-09-17T12:43:58+02:00;Paul Doumer;647787;6874792;65424;onstreetBus;95555;Saint-Gratien,
58656;58656-73943;2014-12-29T16:31:51+01:00;2021-09-17T12:43:48+02:00;My Place;654246;6876439;73943;onstreetBus;95585;Sarcelles,
54449;54449-65556;2014-12-29T16:31:51+01:00;2021-09-17T12:43:16+02:00;Loges;649537;6875417;65556;onstreetBus;95428;Montmorency,
54499;54499-1232793;2014-12-29T16:31:51+01:00;2021-09-17T12:43:06+02:00;Les Tourelles;648110;6876928;65860;onstreetBus;95598;Soisy-sous-Montmorency,
46473;46473-65413;2014-12-29T16:31:51+01:00;2021-09-17T12:42:45+02:00;Les Coutures;649731;6874661;65413;onstreetBus;95428;Montmorency,
54162;54162-65792;2014-12-29T16:31:51+01:00;2021-09-17T12:42:38+02:00;La Sablière;646838;6876638;65792;onstreetBus;95203;Eaubonne,
54437;1287146-1287147;2014-12-29T01:00:00+01:00;2021-09-17T12:42:35+02:00;La Chênée;649877;6878814;66320;onstreetBus;95428;Montmorency,
54416;54416-65858;2014-12-29T16:31:51+01:00;2021-09-17T12:42:20+02:00;Jeanne d'Arc;646965;6876859;65858;onstreetBus;95203;Eaubonne,
43934;1287031-1287032;2014-12-29T01:00:00+01:00;2021-09-17T12:41:57+02:00;Hôtel de Ville;647201;6877040;65894;onstreetBus;95203;Eaubonne,
54491;871758-871759;2014-12-29T01:00:00+01:00;2021-09-17T12:41:46+02:00;Général De Gaulle;648718;6876301;65726;onstreetBus;95598;Soisy-sous-Montmorency,
54482;54482-65708;2014-12-29T16:31:51+01:00;2021-09-17T12:41:40+02:00;Gendarmerie;648321;6876179;65708;onstreetBus;95598;Soisy-sous-Montmorency,
481669;1286672-1286676;2021-06-12T02:00:00+02:00;2021-09-17T12:40:44+02:00;Église;653459;6881213;481670;onstreetBus;95229;Ézanville,
54427;54427-1183098;2014-12-29T16:31:51+01:00;2021-09-17T12:40:36+02:00;Descartes;648585;6875837;65609;onstreetBus;95598;Soisy-sous-Montmorency,
54502;1286606-1286607;2014-12-29T01:00:00+01:00;2021-09-17T12:40:31+02:00;Cressonnières;647950;6875363;65540;onstreetBus;95555;Saint-Gratien,
54478;54478-65905;2014-12-29T16:31:51+01:00;2021-09-17T12:40:21+02:00;Clos Renaud;648475;6876986;65905;onstreetBus;95598;Soisy-sous-Montmorency,
54477;54477-65982;2014-12-29T16:31:51+01:00;2021-09-17T12:40:14+02:00;Cimetière;648356;6877326;65982;onstreetBus;95598;Soisy-sous-Montmorency,
54412;54412-66522;2014-12-29T16:31:51+01:00;2021-09-17T12:40:13+02:00;Cimetière;650533;6880538;66522;onstreetBus;95199;Domont,
54400;54400-66246;2014-12-29T16:31:51+01:00;2021-09-17T12:40:05+02:00;Château Gaillard;649130;6878451;66246;onstreetBus;95014;Andilly,
54436;54436-66253;2014-12-29T16:31:51+01:00;2021-09-17T12:40:01+02:00;Champeaux;650107;6878481;66253;onstreetBus;95428;Montmorency,
54474;54474-66162;2014-12-29T16:31:51+01:00;2021-09-17T12:39:27+02:00;Bleury;649151;6878085;66162;onstreetBus;95598;Soisy-sous-Montmorency,
478523;1206791-1206792;2019-10-21T02:00:00+02:00;2021-09-17T12:39:18+02:00;Avenue du Maroc - Université;651254;6873171;478524;onstreetBus;95427;Montmagny,
54405;54405-65234;2014-12-29T16:31:51+01:00;2021-09-17T12:39:16+02:00;Artois;647432;6873576;65234;onstreetBus;95555;Saint-Gratien,
417812;1329054-1034990;2021-09-16T02:00:00+02:00;2021-09-16T12:28:44+02:00;Tournelles - Saint-Gilles;653594;6862150;73622;onstreetBus;75103;Paris 3e,
50792;1329025-1329024;2014-12-29T01:00:00+01:00;2021-09-16T12:15:11+02:00;Trois Marches;652691;6851470;69800;onstreetBus;94021;Chevilly-Larue,
47630;1328899-1328906;2014-12-29T01:00:00+01:00;2021-09-15T19:10:30+02:00;Valmy-Gambetta;645366;6869991;72273;onstreetBus;92025;Colombes,
47234;1328887-1328886;2014-12-29T01:00:00+01:00;2021-09-15T19:06:13+02:00;Védrines;660482;6861920;71726;onstreetBus;94033;Fontenay-sous-Bois,
50430;50430-1328862;2014-12-29T16:31:51+01:00;2021-09-15T19:03:02+02:00;Institut Gustave Roussy;652561;6855086;70240;onstreetBus;94076;Villejuif,
58465;1328856-1328857;2014-12-29T01:00:00+01:00;2021-09-15T18:58:58+02:00;Verdun - Hautes Bruyères;652519;6854751;70180;onstreetBus;94076;Villejuif,
57251;1328506-1328505;2014-12-29T01:00:00+01:00;2021-09-13T18:07:00+02:00;Charles Bassée;660906;6861140;71665;onstreetBus;94033;Fontenay-sous-Bois,
54697;1328466-1328467;2014-12-29T01:00:00+01:00;2021-09-13T17:58:09+02:00;Champ de Courses;641681;6861605;70757;onstreetBus;92033;Garches,
42362;1328440-71216;2014-12-29T01:00:00+01:00;2021-09-13T17:42:58+02:00;Bonaparte - Saint-Germain;651087;6861601;71216;onstreetBus;75106;Paris 6e,
58694;1244791-1328320;2014-12-29T01:00:00+01:00;2021-09-13T16:15:08+02:00;Mairie de L'Île Saint-Denis;651718;6870775;72319;onstreetBus;93039;L'Île-Saint-Denis,
462916;1017734-69700;2019-01-10T01:00:00+01:00;2021-09-13T15:12:31+02:00;Saarinen;652567;6850194;69700;onstreetBus;94065;Rungis,
47421;1017680-1251238;2014-12-29T01:00:00+01:00;2021-09-13T15:08:02+02:00;Porte de Thiais;653423;6851239;73753;onstreetTram;94021;Chevilly-Larue,
50685;1017130-72365;2014-12-29T01:00:00+01:00;2021-09-13T14:48:50+02:00;Guynemer;652937;6872217;72365;onstreetTram;93066;Saint-Denis,
57586;1328009-1328010;2014-12-29T01:00:00+01:00;2021-09-10T20:20:49+02:00;Senneville Place;608386;6872126;65003;onstreetBus;78291;Guerville,
421356;749661-749668;2016-02-12T11:36:47+01:00;2021-09-10T19:18:33+02:00;Rue des Entrepreneurs;648295;6860515;421357;onstreetBus;75115;Paris 15e,
45218;1327906-1327907;2014-12-29T01:00:00+01:00;2021-09-10T19:13:38+02:00;Mairie du 12ème;655072;6860317;71621;onstreetBus;75112;Paris 12e,
46324;46324-72203;2014-12-29T16:31:51+01:00;2021-09-10T18:54:48+02:00;Gabriel Péri - Henri Barbusse;648379;6868870;72203;onstreetBus;92036;Gennevilliers,
44009;44009-804509;2014-12-29T16:31:51+01:00;2021-09-10T16:00:56+02:00;Mairie;645493;6866400;72048;onstreetBus;92026;Courbevoie,
47448;1327558-804509;2014-12-29T01:00:00+01:00;2021-09-10T15:58:59+02:00;Hérold - Mairie de Courbevoie;645468;6866619;72048;onstreetBus;92026;Courbevoie,
56003;1327482-1327483;2014-12-29T01:00:00+01:00;2021-09-10T12:10:00+02:00;Explorer;685842;6864093;68425;onstreetBus;77268;Magny-le-Hongre,
461008;1327462-1327464;2018-04-11T02:00:00+02:00;2021-09-10T12:03:54+02:00;Esplanade de la Défense - Métro;644923;6865457;71485;onstreetBus;92062;Puteaux,
42686;42686-1327233;2014-12-29T16:31:51+01:00;2021-09-09T20:15:25+02:00;Collège Corot;670199;6867149;68644;onstreetBus;77108;Chelles,
53702;1327165-1327166;2014-12-29T01:00:00+01:00;2021-09-09T16:36:52+02:00;Jaurès - Camélinat - Mairie;648310;6869881;72268;onstreetBus;92036;Gennevilliers,
55832;1327139-1327140;2014-12-29T01:00:00+01:00;2021-09-08T16:48:49+02:00;Buissonnière;679098;6860081;68134;onstreetBus;77058;Bussy-Saint-Georges,
47368;47368-69537;2014-12-29T16:31:51+01:00;2021-09-08T16:47:09+02:00;Brimborion - Division Leclerc;642814;6858407;69537;onstreetBus;92072;Sèvres,
416843;1327067-1327068;2015-05-19T02:00:00+02:00;2021-09-08T16:27:36+02:00;Bois Saint-Clair;603597;6900916;67382;onstreetBus;95541;Saint-Clair-sur-Epte,
58715;1326892-1115729;2014-12-29T01:00:00+01:00;2021-09-07T14:14:37+02:00;Montparnasse - Cinémas;650384;6860613;71139;onstreetBus;75115;Paris 15e,
51271;51271-70484;2014-12-29T16:31:51+01:00;2021-09-07T13:37:03+02:00;Borne Sud;645019;6857203;70484;onstreetBus;92048;Meudon,
51273;51273-1332060;2014-12-29T16:31:51+01:00;2021-09-07T13:36:27+02:00;Petite Fontaine;645087;6857020;70464;onstreetBus;92048;Meudon,
47756;1326786-1332632;2014-12-29T01:00:00+01:00;2021-09-07T13:35:32+02:00;Paul Bert;644704;6856953;70462;onstreetBus;92048;Meudon,
45250;1326662-1326663;2014-12-29T01:00:00+01:00;2021-09-06T18:40:30+02:00;Champ de Manoeuvre - Tremblay;659843;6859646;71587;onstreetBus;75112;Paris 12e,
52373;1326455-1326454;2014-12-29T01:00:00+01:00;2021-09-06T11:10:42+02:00;Bassin n°5;648377;6871871;72354;onstreetBus;92036;Gennevilliers,
50967;50967-72682;2014-12-29T16:31:51+01:00;2021-09-06T10:58:11+02:00;Marcel Cachin - Desnos;653783;6871233;72682;onstreetBus;93066;Saint-Denis,
52205;52205-66198;2014-12-29T16:31:51+01:00;2021-09-06T10:51:54+02:00;Avenue des Erables;655181;6878167;66198;onstreetBus;95680;Villiers-le-Bel,
54146;1326353-1326354;2014-12-29T01:00:00+01:00;2021-09-03T19:48:16+02:00;Avenue Louis Roche - N°115-116;649774;6869876;73820;onstreetBus;92036;Gennevilliers,
58365;1326339-1326340;2014-12-29T01:00:00+01:00;2021-09-03T19:43:20+02:00;Avenue des Piliers;664027;6854878;72995;onstreetBus;94068;Saint-Maur-des-Fossés,
45606;1326317-1326318;2014-12-29T01:00:00+01:00;2021-09-03T19:36:03+02:00;Armand Carrel - Mairie du 19ème;654709;6864887;71933;onstreetBus;75119;Paris 19e,
58894;58894-71724;2014-12-29T16:31:51+01:00;2021-09-03T11:32:31+02:00;Edouard Maury;660234;6861832;71724;onstreetBus;94033;Fontenay-sous-Bois,
57204;57204-834721;2014-12-29T16:31:51+01:00;2021-09-01T13:20:49+02:00;Pommeraie;608011;6878580;66175;onstreetBus;78335;Limay,
57584;57584-66153;2014-12-29T16:31:51+01:00;2021-09-01T13:16:49+02:00;Pasteur;599465;6878459;66153;onstreetBus;78531;Rosny-sur-Seine,
57208;1326045-1326046;2014-12-29T01:00:00+01:00;2021-09-01T13:15:49+02:00;Navigateur;605740;6879465;66366;onstreetBus;78335;Limay,
57106;57106-64623;2014-12-29T16:31:51+01:00;2021-09-01T13:12:07+02:00;Lotissement;594035;6867875;64623;onstreetBus;78413;Mondreville,
53282;1325917-1325918;2014-12-29T01:00:00+01:00;2021-09-01T12:56:08+02:00;Route de Bonnières;592099;6880562;66466;onstreetBus;78668;La Villeneuve-en-Chevrie,
415168;637383-637385;2015-03-30T16:20:47+02:00;2021-09-01T12:49:26+02:00;Marcilly-sur-Eure;578577;6859653;415169;onstreetBus;27391;Marcilly-sur-Eure,
53281;53281-66465;2014-12-29T16:31:51+01:00;2021-09-01T12:42:57+02:00;Mairie;592329;6880432;66465;onstreetBus;78668;La Villeneuve-en-Chevrie,
56657;56657-65098;2014-12-29T16:31:51+01:00;2021-09-01T12:31:13+02:00;Haussepied;599339;6873223;65098;onstreetBus;78484;Perdreauville,
56649;56649-1325777;2014-12-29T16:31:51+01:00;2021-09-01T12:22:28+02:00;Vert Village;593239;6872639;482707;onstreetBus;78107;Bréval,
45702;45702-71098;2014-12-29T16:31:51+01:00;2021-08-31T19:52:59+02:00;Berthollet - Vauquelin;651986;6860215;71098;onstreetBus;75105;Paris 5e,
45901;1325676-1325675;2014-12-29T01:00:00+01:00;2021-08-31T19:33:15+02:00;Barbès - Ory;650722;6857673;70554;onstreetBus;92049;Montrouge,
51130;51130-72384;2014-12-29T16:31:51+01:00;2021-08-31T16:57:53+02:00;Rue des Presles;650670;6873089;72384;onstreetBus;93031;Épinay-sur-Seine,
53598;53598-66661;2014-12-29T16:31:51+01:00;2021-08-31T12:57:10+02:00;Tasses;590903;6881367;66661;onstreetBus;78668;La Villeneuve-en-Chevrie,
46979;46979-744146;2014-12-29T16:31:51+01:00;2021-08-31T12:47:16+02:00;Vigneux;613395;6877540;420954;onstreetBus;78267;Gargenville,
412373;1324982-1470288;2021-08-30T02:00:00+02:00;2021-08-30T19:40:18+02:00;Parc des Loges;657581;6837130;412656;onstreetBus;91228;Evry-Courcouronnes,
473664;1101146-71828;2019-03-19T01:00:00+01:00;2021-08-30T19:38:02+02:00;Pelleport - Gambetta;656092;6863322;71828;onstreetBus;75120;Paris 20e,
415176;637540-637542;2015-03-30T16:22:35+02:00;2021-08-30T15:54:23+02:00;Place de l'Abreuvoir;592672;6867243;415177;onstreetBus;28247;Le Mesnil-Simon,
56633;1324554-1324555;2014-12-29T01:00:00+01:00;2021-08-30T15:46:59+02:00;Les Gâts;596946;6874565;65316;onstreetBus;78385;Ménerville,
56640;56640-64867;2014-12-29T16:31:51+01:00;2021-08-30T15:42:39+02:00;Launay;593844;6871345;64867;onstreetBus;78444;Neauphlette,
46894;1324531-1324532;2014-12-29T01:00:00+01:00;2021-08-30T15:41:39+02:00;L'Abri;618306;6878187;421044;onstreetBus;78403;Mézy-sur-Seine,
57152;57152-65862;2014-12-29T16:31:51+01:00;2021-08-30T15:16:57+02:00;Coutures;607393;6877268;65862;onstreetBus;78335;Limay,
462041;974351-1324420;2018-07-25T02:00:00+02:00;2021-08-30T15:15:46+02:00;Jean Raty;612309;6877144;462042;onstreetBus;78267;Gargenville,
57172;57172-66786;2014-12-29T16:31:51+01:00;2021-08-30T15:11:09+02:00;Cornouiller;612314;6883336;66786;onstreetBus;78536;Sailly,
46976;46976-744183;2014-12-29T16:31:51+01:00;2021-08-30T14:52:52+02:00;Chemin Neuf;610912;6875844;420955;onstreetBus;78501;Porcheville,
57176;1324313-1324314;2014-12-29T01:00:00+01:00;2021-08-30T14:45:10+02:00;Cavée;615488;6881780;66610;onstreetBus;78460;Oinville-sur-Montcient,
53273;53273-1298867;2014-12-29T16:31:51+01:00;2021-08-30T14:38:27+02:00;Bretons;601501;6883828;66831;onstreetBus;78437;Mousseaux-sur-Seine,
53250;1324263-1324264;2014-12-29T01:00:00+01:00;2021-08-30T14:33:02+02:00;Bois Prévost;598218;6881852;66623;onstreetBus;78255;Freneuse,
46960;46960-744266;2014-12-29T16:31:51+01:00;2021-08-30T14:13:55+02:00;Ampère;608206;6878143;66101;onstreetBus;78335;Limay,
56644;1324161-1324162;2014-12-29T01:00:00+01:00;2021-08-30T14:02:50+02:00;La Petite Gamacherie;595060;6875816;65541;onstreetBus;78107;Bréval,
56663;1324151-1324152;2014-12-29T01:00:00+01:00;2021-08-30T14:01:34+02:00;La Grande Gamacherie;594789;6875896;65545;onstreetBus;78107;Bréval,
473649;1324029-69884;2019-03-19T01:00:00+01:00;2021-08-30T12:43:01+02:00;Pointe du Lac - Métro;660680;6852279;69884;onstreetBus;94028;Créteil,
57175;57175-66690;2014-12-29T16:31:51+01:00;2021-08-30T12:25:41+02:00;Place de Sandrancourt;601112;6882475;66690;onstreetBus;78567;Saint-Martin-la-Garenne,
57615;57615-66092;2014-12-29T16:31:51+01:00;2021-08-30T12:24:52+02:00;Pont Chapart;600129;6878181;66092;onstreetBus;78531;Rosny-sur-Seine,
415206;1323948-637706;2015-03-30T02:00:00+02:00;2021-08-30T12:19:39+02:00;Notre Dame des Rochelles;580283;6848513;415207;onstreetBus;28134;Dreux,
44011;44011-66224;2014-12-29T16:31:51+01:00;2021-08-30T12:15:32+02:00;Mairie;599889;6878738;66224;onstreetBus;78531;Rosny-sur-Seine,
