"JOUR","CODE_STIF_TRNS","CODE_STIF_RES","CODE_STIF_ARRET","LIBELLE_ARRET","ID_REFA_LDA","CATEGORIE_TITRE","NB_VALD","Month","Year","Weekday","is_holiday"
2022-12-24,810,802,795,"SEVRAN BEAUDOTT",73491,"NON DEFINI",41,"Dec",2022,"Saturday",FALSE
2019-06-20,800,853,296,"FREPILLON",66798,"NAVIGO",5,"Jun",2019,"Thursday",FALSE
2017-03-21,800,854,508,"MANTES-STATION",65770,"AUTRE TITRE",45,"Mar",2017,"Tuesday",FALSE
2022-03-05,100,110,377,"JAVEL",71150,"AMETHYSTE",103,"Mar",2022,"Saturday",FALSE
2017-02-18,810,802,621,"PARC DES EXPOSITIONS",73568,"AUTRE TITRE",34,"Feb",2017,"Saturday",FALSE
2021-06-10,800,804,787,"SAVIGNY-LE-TEMPLE-NANDY",62290,"NAVIGO JOUR",12,"Jun",2021,"Thursday",FALSE
2022-04-04,810,802,45,"BAGNEUX",70210,"TST",436,"Apr",2022,"Monday",FALSE
2019-06-29,800,854,579,"NANTERRE-UNIVERSITE",70956,"NAVIGO",135,"Jun",2019,"Saturday",FALSE
2023-02-16,100,110,600,"N.D.DE-LORETTE",71350,"NAVIGO JOUR",8,"Feb",2023,"Thursday",FALSE
2019-11-17,100,110,736,"RICHARD LENOIR",73648,"NON DEFINI",70,"Nov",2019,"Sunday",FALSE
2019-06-06,100,110,382,"JULES JOFFRIN",71521,"AUTRE TITRE",5,"Jun",2019,"Thursday",FALSE
2021-07-29,100,110,416,"LA FOURCHE",71474,"AMETHYSTE",130,"Jul",2021,"Thursday",FALSE
2018-12-24,100,110,510,"MARCADET-POISSONNIERS",71511,"AMETHYSTE",590,"Dec",2018,"Monday",FALSE
2021-06-01,100,110,323,"GARIBALDI",72128,"TST",476,"Jun",2021,"Tuesday",FALSE
2017-09-03,800,804,909,"VILLIERS-LE-BEL-GONESSE-ARNOUVILLE",66009,"AMETHYSTE",182,"Sep",2017,"Sunday",FALSE
2022-03-03,800,803,518,"MAROLLES-EN-HUREPOIX",59948,"IMAGINE R",222,"Mar",2022,"Thursday",FALSE
2021-10-05,100,110,897,"VILLEJUIF-LOUIS ARAGON",70143,"FGT",674,"Oct",2021,"Tuesday",FALSE
2018-05-30,810,802,889,"VERT-GALANT",73482,"FGT",52,"May",2018,"Wednesday",FALSE
2017-03-20,100,110,269,"ESPLANADE DE LA DEFENSE",71485,"AUTRE TITRE",109,"Mar",2017,"Monday",FALSE
2019-06-04,800,850,569,"MORMANT",62351,"IMAGINE R",76,"Jun",2019,"Tuesday",FALSE
2017-02-24,810,801,597,"NOISY-CHAMPS",73163,"AUTRE TITRE",255,"Feb",2017,"Friday",FALSE
2020-06-29,800,854,217,"COURBEVOIE",73614,"IMAGINE R",135,"Jun",2020,"Monday",FALSE
2021-06-29,800,803,137,"CHAMARANDE",59734,"NAVIGO",94,"Jun",2021,"Tuesday",FALSE
2019-09-25,100,110,562,"MONTPARNASSE",71139,"NAVIGO",553,"Sep",2019,"Wednesday",FALSE
2018-08-30,800,853,558,"MONTIGNY-BEAUCHAMP",66335,"IMAGINE R",580,"Aug",2018,"Thursday",FALSE
2021-04-09,800,803,444,"LES ARDOINES",70064,"FGT",42,"Apr",2021,"Friday",FALSE
2020-12-15,810,802,330,"GIF-SUR-YVETTE",62890,"IMAGINE R",382,"Dec",2020,"Tuesday",FALSE
2017-01-19,800,804,643,"PIERREFITTE-STAINS",72787,"FGT",817,"Jan",2017,"Thursday",FALSE
2017-08-26,100,110,506,"MALESHERBES",71416,"NAVIGO",991,"Aug",2017,"Saturday",FALSE
2020-10-11,800,854,33,"AUBERGENVILLE-ELISABETHVILLE",65490,"AMETHYSTE",8,"Oct",2020,"Sunday",FALSE
2022-10-02,800,804,452,"NOUES",66650,"NAVIGO",5,"Oct",2022,"Sunday",FALSE
2021-09-13,100,110,759,"SAINT-AUGUSTIN",73690,"NAVIGO",40,"Sep",2021,"Monday",FALSE
2019-08-31,100,110,420,"LA MOTTE-PICQUET-GRENELLE",71199,"FGT",243,"Aug",2019,"Saturday",FALSE
2019-04-23,810,802,189,"CITE UNIVERSITAIRE",70623,"NAVIGO JOUR",13,"Apr",2019,"Tuesday",FALSE
2020-10-28,800,804,428,"LE BRAS-DE-FER",60422,"NAVIGO JOUR",5,"Oct",2020,"Wednesday",FALSE
2020-06-19,100,110,492,"MAIRIE DE MONTREUIL",71785,"NAVIGO",96,"Jun",2020,"Friday",FALSE
2019-10-03,100,110,362,"INVALIDES",71274,"NAVIGO JOUR",6,"Oct",2019,"Thursday",FALSE
2018-01-10,800,803,454,"LES SAULES",69662,"FGT",108,"Jan",2018,"Wednesday",FALSE
2018-03-21,800,851,882,"VERNOU-SUR-SEINE",61450,"NAVIGO",15,"Mar",2018,"Wednesday",FALSE
2019-03-07,810,802,401,"LA HACQUINIERE",62825,"TST",11,"Mar",2019,"Thursday",FALSE
2019-10-09,100,110,604,"ODEON",73618,"NAVIGO",130,"Oct",2019,"Wednesday",FALSE
2017-06-03,100,110,871,"VANEAU",71170,"AMETHYSTE",42,"Jun",2017,"Saturday",FALSE
2020-10-30,100,110,923,"WAGRAM",71423,"FGT",54,"Oct",2020,"Friday",FALSE
2023-02-26,800,805,593,"NOGENT LE PER",71609,"TST",254,"Feb",2023,"Sunday",FALSE
2018-04-23,800,805,593,"NOGENT-LE-PERREUX",71609,"IMAGINE R",270,"Apr",2018,"Monday",FALSE
2022-10-24,100,110,232,"DANUBE        ",71930,"FGT",57,"Oct",2022,"Monday",FALSE
2021-04-15,100,110,486,"MABILLON",73639,"FGT",45,"Apr",2021,"Thursday",FALSE
2018-07-08,800,852,303,"GARANCIERES-LA QUEUE",64025,"NAVIGO",5,"Jul",2018,"Sunday",FALSE
2018-11-14,100,110,370,"JACQUES BONSERGENT",71322,"NAVIGO JOUR",5,"Nov",2018,"Wednesday",FALSE
2021-12-17,810,801,378,"JOINVILLE-LE-PONT",70640,"NON DEFINI",574,"Dec",2021,"Friday",FALSE
2021-02-15,100,110,850,"TERNES",71367,"NON DEFINI",366,"Feb",2021,"Monday",FALSE
2018-10-04,800,804,534,"MENNECY",59984,"IMAGINE R",318,"Oct",2018,"Thursday",FALSE
2021-08-31,100,110,709,"PRE SAINT-GERVAIS",71911,"FGT",33,"Aug",2021,"Tuesday",FALSE
2018-11-02,800,805,298,"GAGNY",73278,"TST",21,"Nov",2018,"Friday",FALSE
2020-11-30,100,110,705,"PORTE DOREE",71591,"AMETHYSTE",181,"Nov",2020,"Monday",FALSE
2018-06-04,800,804,85,"BOISSISE-LE-ROI",61943,"IMAGINE R",25,"Jun",2018,"Monday",FALSE
2017-05-18,800,851,824,"SAINT-MAMMES",61423,"AUTRE TITRE",7,"May",2017,"Thursday",FALSE
2019-08-05,100,110,752,"RUE DU BAC",71227,"AMETHYSTE",60,"Aug",2019,"Monday",FALSE
2021-12-20,100,110,459,"LES GOBELINS",71076,"NON DEFINI",448,"Dec",2021,"Monday",FALSE
2022-10-07,800,803,611,"ORLY VILLE",69639,"TST",203,"Oct",2022,"Friday",FALSE
2021-09-21,800,853,794,"SEUGY",67180,"IMAGINE R",17,"Sep",2021,"Tuesday",FALSE
2018-01-19,800,804,924,"YERRES",63044,"FGT",174,"Jan",2018,"Friday",FALSE
2017-01-15,800,854,96,"BOUGIVAL",64301,"TST",5,"Jan",2017,"Sunday",FALSE
2021-07-15,100,110,279,"FAIDHERBE-CHALIGNY",74001,"AUTRE TITRE",319,"Jul",2021,"Thursday",FALSE
2019-06-06,100,110,758,"SAINT-AMBROISE",71781,"NAVIGO JOUR",5,"Jun",2019,"Thursday",FALSE
2022-01-08,800,853,852,"THIEUX-NANTOUILLET",69196,"NAVIGO",5,"Jan",2022,"Saturday",FALSE
2023-02-03,100,110,633,"PERE-LACHAISE",71787,"AUTRE TITRE",1105,"Feb",2023,"Friday",FALSE
2021-03-24,800,853,249,"ECOUEN-EZANVILLE",66533,"NON DEFINI",14,"Mar",2021,"Wednesday",FALSE
2020-12-04,100,110,21,"ANVERS",71419,"AMETHYSTE",245,"Dec",2020,"Friday",FALSE
2018-02-12,100,110,1,"PORTE MAILLOT",71379,"AMETHYSTE",218,"Feb",2018,"Monday",FALSE
2020-10-06,800,854,783,"SANTEUIL-LE-PERCHAY",67196,"IMAGINE R",11,"Oct",2020,"Tuesday",FALSE
2017-04-12,100,110,344,"HAVRE-CAUMARTIN",73688,"AMETHYSTE",430,"Apr",2017,"Wednesday",FALSE
2022-05-31,800,803,639,"PETIT-VAUX",60985,"NAVIGO JOUR",5,"May",2022,"Tuesday",FALSE
2017-10-22,800,803,524,"MASSY-VERRIERES",63320,"TST",5,"Oct",2017,"Sunday",FALSE
2017-06-18,100,110,199,"CONCORDE",71298,"FGT",167,"Jun",2017,"Sunday",FALSE
2022-07-18,800,851,103,"BOURRON MARLOTT",61318,"NAVIGO",5,"Jul",2022,"Monday",FALSE
2021-08-28,800,852,813,"SAINT-CYR",73731,"NAVIGO",21,"Aug",2021,"Saturday",FALSE
2021-12-07,810,801,182,"CHESSY - MARNE-LA-VALLEE",68385,"FGT",337,"Dec",2021,"Tuesday",FALSE
2023-05-18,100,110,734,"REUILLY-DID.",71654,"NON DEFINI",110,"May",2023,"Thursday",TRUE
2021-01-27,800,853,339,"GROS-NOYER-SAINT-PRIX",66063,"NAVIGO JOUR",5,"Jan",2021,"Wednesday",FALSE
2017-03-05,100,110,44,"AVRON",71686,"AUTRE TITRE",20,"Mar",2017,"Sunday",FALSE
2018-04-09,100,110,780,"SAINT-SEBASTIEN FROISSART",71777,"NAVIGO JOUR",5,"Apr",2018,"Monday",FALSE
2020-06-07,800,803,874,"VAUBOYEN",63454,"AMETHYSTE",5,"Jun",2020,"Sunday",FALSE
2021-11-03,800,803,31,"ATHIS-MONS",63134,"NAVIGO JOUR",5,"Nov",2021,"Wednesday",FALSE
2019-03-23,800,803,793,"SERMAISE",59842,"IMAGINE R",24,"Mar",2019,"Saturday",FALSE
2018-07-29,800,803,254,"EGLY",60052,"IMAGINE R",15,"Jul",2018,"Sunday",FALSE
2022-09-24,800,851,83,"BOIS LE ROI",61727,"NAVIGO",227,"Sep",2022,"Saturday",FALSE
2017-01-28,100,110,705,"PORTE DOREE",71591,"AMETHYSTE",258,"Jan",2017,"Saturday",FALSE
2020-10-12,100,110,692,"PORTE DE LA VILLETTE",72430,"FGT",467,"Oct",2020,"Monday",FALSE
2021-12-26,800,850,397,"LA FERTE-SOUS-JOUARRE",68918,"NAVIGO JOUR",5,"Dec",2021,"Sunday",FALSE
2020-03-01,100,110,173,"CHAUSSEE D'ANTIN (LA FAYETTE)",73689,"TST",147,"Mar",2020,"Sunday",FALSE
2019-04-23,100,110,2,"ABBESSES",71432,"FGT",70,"Apr",2019,"Tuesday",FALSE
2021-11-26,800,853,815,"SAINT-DENIS",72323,"AMETHYSTE",352,"Nov",2021,"Friday",FALSE
2021-12-08,800,804,901,"VILLENEUVE-SAINT-GEORGES",69568,"AMETHYSTE",423,"Dec",2021,"Wednesday",FALSE
2020-10-01,800,851,139,"CHAMPAGNE-SUR-SEINE",61537,"NAVIGO",7,"Oct",2020,"Thursday",FALSE
2020-04-27,800,803,326,"GARE DE GENNEVILLIERS",72303,"FGT",5,"Apr",2020,"Monday",FALSE
2018-02-23,800,853,890,"VIARMES",67176,"NAVIGO",177,"Feb",2018,"Friday",FALSE
2022-04-25,800,853,595,"NOINTEL-MOURS",67227,"FGT",7,"Apr",2022,"Monday",FALSE
2020-04-16,100,110,420,"LA MOTTE-PICQUET-GRENELLE",71199,"NON DEFINI",34,"Apr",2020,"Thursday",FALSE
2022-12-14,100,110,499,"MAIS.ALF-JUIL.",70358,"NON DEFINI",250,"Dec",2022,"Wednesday",FALSE
2020-04-09,100,110,768,"SAINT-JACQUES",71041,"TST",17,"Apr",2020,"Thursday",FALSE
2022-10-29,810,802,77,"BLANC MESNIL",72648,"IMAGINE R",632,"Oct",2022,"Saturday",FALSE
2021-06-30,800,854,834,"SAINT-OUEN-L'AUMONE-QUARTIER DE L'EGLISE",66731,"NAVIGO",5,"Jun",2021,"Wednesday",FALSE
2019-09-07,800,854,455,"LES VALLEES",72177,"NAVIGO",65,"Sep",2019,"Saturday",FALSE
2023-03-18,800,803,540,"MEUDON VAL FLEU",70412,"AMETHYSTE",17,"Mar",2023,"Saturday",FALSE
2020-12-16,800,854,92,"BONNIERES",66741,"NAVIGO",227,"Dec",2020,"Wednesday",FALSE
2022-05-27,100,110,195,"COLONEL FABIEN",71893,"IMAGINE R",1292,"May",2022,"Friday",FALSE
2017-01-15,100,110,683,"PORTE D'AUTEUIL",71169,"TST",18,"Jan",2017,"Sunday",FALSE
2017-12-23,810,801,785,"SARTROUVILLE",64918,"AMETHYSTE",146,"Dec",2017,"Saturday",FALSE
2021-03-11,800,803,26,"ARPAJON",60072,"IMAGINE R",257,"Mar",2021,"Thursday",FALSE
2021-06-21,800,803,424,"LARDY",59761,"NAVIGO",185,"Jun",2021,"Monday",FALSE
2017-01-08,100,110,725,"REAUMUR-SEBASTOPOL",73636,"AMETHYSTE",153,"Jan",2017,"Sunday",FALSE
2018-06-16,800,851,554,"MONTEREAU",61414,"NAVIGO JOUR",5,"Jun",2018,"Saturday",FALSE
2020-07-13,800,854,82,"BOIS-COLOMBES",72179,"TST",118,"Jul",2020,"Monday",FALSE
2019-11-06,800,803,380,"JOUY-EN-JOSAS",63523,"FGT",17,"Nov",2019,"Wednesday",FALSE
2020-09-11,800,854,455,"LES VALLEES",72177,"FGT",83,"Sep",2020,"Friday",FALSE
2022-01-09,810,801,578,"NANTERRE-UNIVERSITE",70956,"AMETHYSTE",68,"Jan",2022,"Sunday",FALSE
2019-08-27,100,110,752,"RUE DU BAC",71227,"AUTRE TITRE",73,"Aug",2019,"Tuesday",FALSE
2018-06-02,800,853,644,"PIERRELAYE",66491,"IMAGINE R",15,"Jun",2018,"Saturday",FALSE
2019-08-24,800,853,249,"ECOUEN-EZANVILLE",66533,"IMAGINE R",132,"Aug",2019,"Saturday",FALSE
2022-09-10,800,853,95,"BOUFFEMONT",66795,"FGT",9,"Sep",2022,"Saturday",FALSE
2022-10-05,100,110,226,"CRETEIL-UNIV. ",70172,"TST",985,"Oct",2022,"Wednesday",FALSE
2023-06-12,100,110,695,"PTE ST-CLOUD",71084,"NON DEFINI",504,"Jun",2023,"Monday",FALSE
2021-03-30,100,110,66,"BERCY",71607,"NAVIGO",269,"Mar",2021,"Tuesday",FALSE
2022-01-19,100,110,777,"SAINT-PAUL (LE MARAIS)",71222,"TST",453,"Jan",2022,"Wednesday",FALSE
2020-12-28,100,110,768,"SAINT-JACQUES",71041,"IMAGINE R",280,"Dec",2020,"Monday",FALSE
2017-04-20,800,854,975,"SAINT-GERMAIN-BEL-AIR-FOURQUEUX",64566,"IMAGINE R",117,"Apr",2017,"Thursday",FALSE
2019-11-25,800,804,787,"SAVIGNY-LE-TEMPLE-NANDY",62290,"NAVIGO JOUR",5,"Nov",2019,"Monday",FALSE
2017-01-08,810,802,287,"FONTENAY-AUX-ROSES",70133,"NAVIGO",741,"Jan",2017,"Sunday",FALSE
2019-08-26,800,803,874,"VAUBOYEN",63454,"FGT",5,"Aug",2019,"Monday",FALSE
2022-04-06,810,801,182,"CHESSY - MARNE-LA-VALLEE",68385,"AUTRE TITRE",5,"Apr",2022,"Wednesday",FALSE
2019-02-17,810,802,622,"PARC-DE-SCEAUX",69906,"AMETHYSTE",31,"Feb",2019,"Sunday",FALSE
2022-03-05,800,853,291,"FRANCONVILLE-LE-PLESSIS-BOUCHARD",66005,"AMETHYSTE",52,"Mar",2022,"Saturday",FALSE
2020-09-07,800,854,399,"LA GARENNE-COLOMBES",72148,"FGT",78,"Sep",2020,"Monday",FALSE
2018-04-02,800,850,881,"VERNEUIL-L'ETANG",62471,"IMAGINE R",73,"Apr",2018,"Monday",FALSE
2017-09-17,800,851,158,"CHARTRETTES",61763,"IMAGINE R",5,"Sep",2017,"Sunday",FALSE
2019-03-25,800,804,503,"MAISSE",59470,"IMAGINE R",51,"Mar",2019,"Monday",FALSE
2021-08-07,800,804,556,"MONTGERON-CROSNE",63072,"NON DEFINI",28,"Aug",2021,"Saturday",FALSE
2017-09-28,100,110,183,"CHEVALERET",73651,"FGT",269,"Sep",2017,"Thursday",FALSE
2023-06-10,800,853,239,"DOMONT",66654,"NAVIGO",779,"Jun",2023,"Saturday",FALSE
2022-08-05,800,803,402,"NORVILLE ST GER",60115,"AMETHYSTE",5,"Aug",2022,"Friday",FALSE
2020-08-20,100,110,218,"COURCELLES",71376,"NON DEFINI",94,"Aug",2020,"Thursday",FALSE
2023-04-17,800,805,748,"ROSNY SS BOIS",71935,"AMETHYSTE",77,"Apr",2023,"Monday",FALSE
2019-02-13,100,110,209,"CORENTIN CARIOU",72031,"IMAGINE R",1105,"Feb",2019,"Wednesday",FALSE
2022-07-07,100,110,728,"RENNES        ",73640,"AMETHYSTE",58,"Jul",2022,"Thursday",FALSE
2018-05-02,800,803,367,"ISSY-VAL DE SEINE",71016,"IMAGINE R",1009,"May",2018,"Wednesday",FALSE
2018-03-17,810,801,142,"CHAMPIGNY",73042,"IMAGINE R",1217,"Mar",2018,"Saturday",FALSE
2019-10-29,100,110,124,"CAMPO-FORMIO",71063,"NAVIGO",22,"Oct",2019,"Tuesday",FALSE
2017-01-31,800,854,974,"SAINT-GERMAIN-GRANDE-CEINTURE",64622,"NAVIGO",21,"Jan",2017,"Tuesday",FALSE
2019-08-10,100,110,199,"CONCORDE",71298,"IMAGINE R",895,"Aug",2019,"Saturday",FALSE
2020-01-21,800,804,277,"EVRY-COURCOURONNES",60450,"NAVIGO JOUR",17,"Jan",2020,"Tuesday",FALSE
2021-07-15,100,110,751,"RUE DE LA POMPE (AVENUE GEORGES MANDEL)",71292,"AUTRE TITRE",436,"Jul",2021,"Thursday",FALSE
2021-04-23,100,110,373,"JAURES",71940,"NAVIGO JOUR",7,"Apr",2021,"Friday",FALSE
2020-07-22,100,110,156,"CHARONNE",73647,"AUTRE TITRE",186,"Jul",2020,"Wednesday",FALSE
2017-11-13,100,110,877,"VAUGIRARD (ADOLPHE CHERIOU)",71091,"FGT",275,"Nov",2017,"Monday",FALSE
2019-03-28,100,110,149,"CHARDON-LAGACHE",71141,"NAVIGO JOUR",5,"Mar",2019,"Thursday",FALSE
2020-11-20,100,110,227,"CRIMEE",72013,"NON DEFINI",378,"Nov",2020,"Friday",FALSE
2022-09-30,800,804,909,"VILLIERS LE BEL",66009,"AMETHYSTE",96,"Sep",2022,"Friday",FALSE
2020-11-16,800,803,71,"BIBLIOTHEQUE FRANCOIS MITTERRAND",71572,"NON DEFINI",376,"Nov",2020,"Monday",FALSE
2020-08-12,810,802,189,"CITE UNIVERSITAIRE",70623,"NAVIGO JOUR",5,"Aug",2020,"Wednesday",FALSE
2019-10-21,800,803,670,"PONT DE RUNGIS",69677,"FGT",42,"Oct",2019,"Monday",FALSE
2020-10-18,100,110,120,"BUTTES-CHAUMONT",71900,"NON DEFINI",38,"Oct",2020,"Sunday",FALSE
2020-04-21,800,854,903,"VILLENNES-SUR-SEINE",64949,"IMAGINE R",5,"Apr",2020,"Tuesday",FALSE
2020-11-08,810,801,163,"CHATELET-LES HALLES",73794,"NAVIGO",397,"Nov",2020,"Sunday",FALSE
2020-08-18,100,110,546,"MICHEL BIZOT",71595,"NAVIGO",18,"Aug",2020,"Tuesday",FALSE
2022-12-26,100,110,495,"MAIRIE D'ISSY ",70671,"NON DEFINI",224,"Dec",2022,"Monday",FALSE
2019-04-01,800,803,679,"PORCHEFONTAINE",63886,"TST",28,"Apr",2019,"Monday",FALSE
2021-08-21,800,854,854,"THUN-LE-PARADIS",66334,"NON DEFINI",8,"Aug",2021,"Saturday",FALSE
2019-02-28,100,110,781,"SAINT-SULPICE",71202,"NAVIGO",35,"Feb",2019,"Thursday",FALSE
2020-03-02,810,802,189,"CITE UNIVERSITAIRE",70623,"NAVIGO JOUR",18,"Mar",2020,"Monday",FALSE
2020-12-11,800,850,881,"VERNEUIL-L'ETANG",62471,"IMAGINE R",72,"Dec",2020,"Friday",FALSE
2023-06-16,800,853,675,"PONTOISE",66816,"AMETHYSTE",140,"Jun",2023,"Friday",FALSE
2020-07-27,810,802,889,"VERT-GALANT",73482,"NAVIGO",30,"Jul",2020,"Monday",FALSE
2021-03-26,800,803,97,"BOULAINVILLIERS",71229,"NAVIGO",17,"Mar",2021,"Friday",FALSE
2021-10-03,800,803,664,"PONT DE L'ALMA",71271,"TST",56,"Oct",2021,"Sunday",FALSE
2021-02-03,100,110,113,"BROCHANT",73661,"NAVIGO JOUR",5,"Feb",2021,"Wednesday",FALSE
2017-05-06,810,801,856,"TORCY",68129,"AUTRE TITRE",160,"May",2017,"Saturday",FALSE
2023-03-23,100,110,492,"MAIRIE D.MONT",71785,"AMETHYSTE",9,"Mar",2023,"Thursday",FALSE
2021-10-14,100,110,897,"VILLEJUIF-LOUIS ARAGON",70143,"AUTRE TITRE",778,"Oct",2021,"Thursday",FALSE
2022-03-13,800,851,554,"MONTEREAU",61414,"AMETHYSTE",28,"Mar",2022,"Sunday",FALSE
2018-04-04,100,110,871,"VANEAU",71170,"TST",81,"Apr",2018,"Wednesday",FALSE
2021-01-17,810,802,445,"LES BACONNETS",69622,"AMETHYSTE",53,"Jan",2021,"Sunday",FALSE
2020-02-16,100,110,152,"CHARLES DE GAULLE ETOILE",71347,"NAVIGO JOUR",27,"Feb",2020,"Sunday",FALSE
2021-02-03,100,110,1,"PORTE MAILLOT",71379,"NON DEFINI",400,"Feb",2021,"Wednesday",FALSE
2023-02-24,800,854,884,"VERSAILLES RD",64021,"AMETHYSTE",78,"Feb",2023,"Friday",FALSE
2022-03-20,100,110,601,"NOTRE-DAME-DES-CHAMPS",71138,"AUTRE TITRE",343,"Mar",2022,"Sunday",FALSE
2023-05-18,800,805,181,"CHENAY GAGNY",73266,"IMAGINE R",351,"May",2023,"Thursday",TRUE
2020-08-12,100,110,873,"VARENNE",71232,"AUTRE TITRE",26,"Aug",2020,"Wednesday",FALSE
2023-04-16,810,802,22,"ARCUEIL-CACHAN",70263,"AMETHYSTE",108,"Apr",2023,"Sunday",FALSE
2021-06-15,800,803,688,"PORTE-DE-CLICHY",71545,"NON DEFINI",143,"Jun",2021,"Tuesday",FALSE
2021-09-27,810,801,501,"MAISONS-LAFFITTE",65048,"NAVIGO",124,"Sep",2021,"Monday",FALSE
2023-05-30,800,854,82,"BOIS COLOMBES",72179,"TST",354,"May",2023,"Tuesday",FALSE
2023-03-02,810,801,785,"SARTROUVILLE",64918,"AMETHYSTE",218,"Mar",2023,"Thursday",FALSE
2018-05-03,810,801,439,"LE VESINET-LE PECQ",64582,"NAVIGO",66,"May",2018,"Thursday",FALSE
2022-09-17,800,804,106,"BOUTIGNY",59565,"TST",5,"Sep",2022,"Saturday",FALSE
2021-04-06,100,110,466,"LIBERTE",71558,"AUTRE TITRE",120,"Apr",2021,"Tuesday",FALSE
2017-03-14,100,110,372,"JASMIN",73657,"IMAGINE R",1346,"Mar",2017,"Tuesday",FALSE
2020-06-26,810,802,905,"VILLEPINTE",73547,"AMETHYSTE",55,"Jun",2020,"Friday",FALSE
2020-04-27,810,801,289,"FONTENAY-SOUS-BOIS",71630,"NAVIGO",34,"Apr",2020,"Monday",FALSE
2020-03-18,100,110,331,"GLACIERE",71026,"AMETHYSTE",37,"Mar",2020,"Wednesday",FALSE
2022-12-14,100,110,618,"PALAIS-ROYAL  ",71297,"FGT",244,"Dec",2022,"Wednesday",FALSE
2020-09-17,810,802,484,"LUXEMBOURG",71161,"AUTRE TITRE",167,"Sep",2020,"Thursday",FALSE
2017-11-24,800,803,109,"BREUILLET-BRUYERES-LE-CHATEL",60028,"NAVIGO",314,"Nov",2017,"Friday",FALSE
2018-06-11,100,110,650,"PLACE DES FETES",71885,"NAVIGO",50,"Jun",2018,"Monday",FALSE
2018-11-05,800,804,806,"STADE DE FRANCE-SAINT-DENIS",72206,"FGT",197,"Nov",2018,"Monday",FALSE
2017-08-03,800,803,454,"LES SAULES",69662,"TST",98,"Aug",2017,"Thursday",FALSE
2020-01-06,100,110,1072,"CRETEIL-P. LAC",69884,"AMETHYSTE",129,"Jan",2020,"Monday",FALSE
2019-02-17,100,110,155,"CHARLES MICHELS",71156,"NAVIGO",45,"Feb",2019,"Sunday",FALSE
2022-11-12,100,110,791,"SEGUR         ",71157,"TST",95,"Nov",2022,"Saturday",FALSE
2021-05-25,800,852,915,"VIROFLAY RIVE GAUCHE",63923,"FGT",53,"May",2021,"Tuesday",FALSE
2018-02-04,800,850,146,"CHANGIS-SAINT-JEAN",68980,"AMETHYSTE",5,"Feb",2018,"Sunday",FALSE
2023-04-25,100,110,506,"MALESHERBES",71416,"AUTRE TITRE",360,"Apr",2023,"Tuesday",FALSE
2022-02-27,100,110,389,"KLEBER",73656,"NAVIGO JOUR",5,"Feb",2022,"Sunday",FALSE
2018-01-31,800,854,346,"HERBLAY",65897,"NAVIGO",98,"Jan",2018,"Wednesday",FALSE
2020-07-29,800,804,430,"LE MEE",62003,"TST",186,"Jul",2020,"Wednesday",FALSE
2019-05-24,810,801,4,"ACHERES-GRAND-CORMIER",65190,"FGT",7,"May",2019,"Friday",FALSE
2019-09-21,100,110,332,"GONCOURT (HOPITAL SAINT-LOUIS)",71840,"IMAGINE R",839,"Sep",2019,"Saturday",FALSE
2017-06-19,800,853,890,"VIARMES",67176,"NAVIGO",213,"Jun",2017,"Monday",FALSE
2020-04-22,100,110,907,"VILLIERS",71403,"AMETHYSTE",35,"Apr",2020,"Wednesday",FALSE
2021-07-20,100,110,60,"BELLEVILLE",71853,"NAVIGO",135,"Jul",2021,"Tuesday",FALSE
2021-09-25,800,852,915,"VIROFLAY RIVE GAUCHE",63923,"FGT",36,"Sep",2021,"Saturday",FALSE
2020-03-18,100,110,763,"SAINT-DENIS-UNIVERSITE",72358,"TST",187,"Mar",2020,"Wednesday",FALSE
2019-08-24,810,801,577,"NANTERRE-PREFECTURE",70945,"NAVIGO JOUR",7,"Aug",2019,"Saturday",FALSE
2018-02-07,800,803,360,"IGNY",63352,"TST",5,"Feb",2018,"Wednesday",FALSE
2022-10-23,100,110,44,"AVRON         ",71686,"NAVIGO",1116,"Oct",2022,"Sunday",FALSE
2022-07-01,800,804,806,"STADE DE FRANCE",72206,"NAVIGO",93,"Jul",2022,"Friday",FALSE
2018-08-10,800,853,260,"EPLUCHES",66915,"TST",5,"Aug",2018,"Friday",FALSE
2022-08-19,800,804,468,"LIEUSAINT-MOISS",62412,"TST",512,"Aug",2022,"Friday",FALSE
2020-10-17,800,803,360,"IGNY",63352,"NAVIGO",73,"Oct",2020,"Saturday",FALSE
2021-09-05,100,110,60,"BELLEVILLE",71853,"NAVIGO JOUR",18,"Sep",2021,"Sunday",FALSE
2019-01-22,810,801,913,"VINCENNES",71651,"NAVIGO JOUR",12,"Jan",2019,"Tuesday",FALSE
2018-02-19,100,110,499,"MAISONS-ALFORT-LES JUILLIOTTES",70358,"IMAGINE R",892,"Feb",2018,"Monday",FALSE
2022-09-26,100,110,702,"PTE D. VINCENN",71663,"AMETHYSTE",653,"Sep",2022,"Monday",FALSE
2022-11-21,800,803,326,"GENNEVILLIERS",72303,"AMETHYSTE",64,"Nov",2022,"Monday",FALSE
2017-07-26,800,804,901,"VILLENEUVE-SAINT-GEORGES",69568,"TST",1220,"Jul",2017,"Wednesday",FALSE
2017-05-11,100,110,778,"SAINT-PHILIPPE-DU-ROULE",71334,"AMETHYSTE",90,"May",2017,"Thursday",FALSE
2019-06-19,810,802,622,"PARC-DE-SCEAUX",69906,"FGT",27,"Jun",2019,"Wednesday",FALSE
